code	Item
898.9	Mutes for musical instruments
898.9	Necks for string musical instruments
898.9	Nuts for string musical instruments
898.9	Organ-blowers, electric
898.9	Organ-pipes, of wood or metal
898.9	Organ-stops
898.9	Pedal-boards for organs
898.9	Pedals for musical instruments
898.9	Snares for drums
898.9	Soundboards for musical instruments
898.9	Standards for violoncellos or double-basses
898.9	Stands for holding musical instruments
898.9	Sticks for bows for musical instruments
898.9	String adjusters for musical instruments
898.9	Strings for musical instruments
898.9	Tables, xylophone
898.9	Tailpieces for string musical instruments
898.9	Tone wheels for electronic organs
898.9	Tongues, metal, for harmoniums
898.9	Tripods for holding musical instruments
898.9	Tuning pipes
898.9	Tuning-forks (excl. clock and watch parts)
898.9	Valves for organs
898.9	Valves for wind musical instruments
898.9	Wheels, worm- and tooth, for guitars or mandolins
898.9	Wind-chests for organs
898.9	Wrest-pins for pianos
899.11	Antlers, animal, mounted as trophies
899.11	Antlers, animal, worked beyond cleaning, simple cutting or flattening
899.11	Ashtrays, of mother-of-pearl
899.11	Beads, of coral, unstrung
899.11	Beads, of ivory, unstrung
899.11	Beads, of mother-of-pearl, irregular, simply pierced, not polished, graded or further worked
899.11	Beads, of tortoiseshell, unstrung
899.11	Beaks, animal, worked
899.11	Bodkins, of bone
899.11	Bodkins, of horn
899.11	Bodkins, of ivory
899.11	Bone (excl. whalebone), worked beyond cleaning, simple sawing, cutting (crosswise or lengthwise), rough planing, flattening or bleaching
899.11	Bookmarkers, of bone
899.11	Bookmarkers, of horn
899.11	Bookmarkers, of ivory
899.11	Bookmarkers, of mother-of-pearl
899.11	Bookmarkers, of tortoiseshell
899.11	Boxes, powder, of bone
899.11	Boxes, powder, of horn
899.11	Boxes, powder, of ivory
899.11	Boxes, powder, of mother-of-pearl
899.11	Boxes, powder, of tortoiseshell
899.11	Bracelets, of coral (natural or agglomerated)
899.11	Bracelets, of ivory
899.11	Bracelets, of tortoiseshell
899.11	Brooches, of coral (natural or agglomerated)
899.11	Brooches, of ivory
899.11	Brooches, of tortoiseshell
899.11	Buckles, of bone
899.11	Buckles, of horn
899.11	Buckles, of ivory
899.11	Buckles, of mother-of-pearl
899.11	Cups, of horn
899.11	Discs, of bone (excl. button blanks)
899.11	Discs, of coral (excl. button blanks)
899.11	Discs, of horn (excl. button blanks)
899.11	Discs, of ivory (excl. button blanks)
899.11	Discs, of mother-of-pearl (excl. button blanks)
899.11	Discs, of tortoiseshell (excl. button blanks)
899.11	Earrings, of coral (natural or agglomerated)
899.11	Earrings, of ivory
899.11	Earrings, of tortoiseshell
899.11	Eggcups, of horn
899.11	Fans, of ivory
899.11	Figurines, of ivory (excl. original sculptures and antiques)
899.11	Figurines, of walrus tusk (excl. original sculptures and statuary)
899.11	Forks, of horn
899.11	Frames, handbag, of bone
899.11	Frames, handbag, of horn
899.11	Frames, handbag, of ivory
899.11	Frames, handbag, of mother-of-pearl
899.11	Frames, handbag, of tortoiseshell
899.11	Frames, picture, of bone
899.11	Frames, picture, of horn
899.11	Frames, picture, of ivory
899.11	Frames, picture, of mother-of-pearl
899.11	Frames, picture, of tortoiseshell
899.11	Handles, brush, of bone
899.11	Handles, brush, of horn
899.11	Handles, brush, of ivory
899.11	Handles, brush, of mother-of-pearl
899.11	Handles, brush, of quills of feathers
899.11	Handles, brush, of tortoiseshell
899.11	Handles, cutlery, of bone
899.11	Handles, cutlery, of horn
899.11	Handles, cutlery, of ivory
899.11	Handles, cutlery, of mother-of-pearl
899.11	Handles, cutlery, of tortoiseshell
899.11	Handles, tableware, of bone
899.11	Handles, tableware, of horn
899.11	Handles, tableware, of ivory
899.11	Handles, tableware, of mother-of-pearl
899.11	Handles, tableware, of tortoiseshell
899.11	Handles, tool, of bone
899.11	Handles, tool, of horn
899.11	Handles, tool, of ivory
899.11	Handles, tool, of mother-of-pearl
899.11	Handles, tool, of tortoiseshell
899.11	Hooks, crochet, of bone
899.11	Hooks, crochet, of ivory
899.11	Hooves, worked
899.11	Horn, animal, worked beyond cleaning, simple cutting or flattening
899.11	Horns, animal, mounted as trophies
899.11	Intaglios, of mother-of-pearl
899.11	Ivory, animal, worked beyond cleaning, simple sawing, cutting (crosswise or lengthwise) and rough planing
899.11	Knife-rests, of bone
899.11	Knife-rests, of horn
899.11	Knife-rests, of ivory
899.11	Knife-rests, of mother-of-pearl
899.11	Knitting-needles, hand, of bone
899.11	Knitting-needles, hand, of ivory
899.11	Mother-of-pearl worked beyond cleaning and simple cutting
899.11	Mountings, brush, of bone
899.11	Mountings, brush, of horn
899.11	Mountings, brush, of ivory
899.11	Mountings, brush, of mother-of-pearl
899.11	Mountings, brush, of tortoiseshell
899.11	Mugs, of horn
899.11	Nails, animal, worked
899.11	Napkin-rings, of bone
899.11	Napkin-rings, of horn
899.11	Napkin-rings, of ivory
899.11	Necklaces, of coral (natural or agglomerated)
899.11	Necklaces, of ivory
899.11	Necklaces, of tortoiseshell
899.11	Ornamental articles of bone, for interior decoration (excl. collectors' pieces and antiques)
899.11	Sheets, of horn, antler or coral, cut to shape (incl. rectangular), polished, or worked by grinding, milling, turning or piercing
899.11	Sheets, of ivory, cut to shape (incl. rectangular), polished, or worked by grinding, milling, turning or piercing
899.11	Sheets, of tortoiseshell, cut to shape (incl. rectangular), polished, or worked by grinding, drilling, milling or turning
899.11	Shells, of crustaceans or molluscs, worked beyond cleaning or simple cutting
899.11	Shoehorns, of bone
899.11	Shoehorns, of horn
899.11	Shoehorns, of ivory
899.11	Snuffboxes, of bone (excl. antiques)
899.11	Snuffboxes, of horn (excl. antiques)
899.11	Snuffboxes, of ivory (excl. antiques)
899.11	Buckles, of tortoiseshell
899.11	Cachou boxes, of bone
899.11	Cachou boxes, of mother-of-pearl
899.11	Cachou boxes, of tortoiseshell
899.11	Cameos, of coral
899.11	Cameos, of mother-of-pearl
899.11	Cases, cigar or cigarette, of bone
899.11	Cases, cigar or cigarette, of horn
899.11	Cases, cigar or cigarette, of ivory
899.11	Cases, cigar or cigarette, of mother-of-pearl
899.11	Cases, cigar or cigarette, of tortoiseshell
899.11	Cases, lipstick, of bone
899.11	Cases, lipstick, of ivory
899.11	Cases, lipstick, of mother-of-pearl
899.11	Cases, spectacle, of bone
899.11	Cases, spectacle, of horn
899.11	Cases, spectacle, of ivory
899.11	Cases, spectacle, of tortoiseshell
899.11	Chopsticks, of ivory
899.11	Clasps, of bone
899.11	Clasps, of horn
899.11	Clasps, of ivory
899.11	Clasps, of mother-of-pearl
899.11	Clasps, of tortoiseshell
899.11	Claws, animal, worked
899.11	Coral (natural or agglomerated), worked beyond simple cutting
899.11	Covers, book, of bone
899.11	Covers, book, of horn
899.11	Covers, book, of ivory
899.11	Covers, book, of mother-of-pearl
899.11	Covers, book, of tortoiseshell
899.11	Covers, protective, of bone, for watches
899.11	Covers, protective, of horn, for watches
899.11	Covers, protective, of ivory, for watches
899.11	Covers, protective, of tortoiseshell, for watches
899.11	Ornamental articles of horn or coral, for interior decoration (excl. collectors' pieces and antiques)
899.11	Ornamental articles of ivory, for interior decoration (excl. collectors' pieces and antiques)
899.11	Ornamental articles of mother-of-pearl, for interior decoration (excl. collectors' pieces and antiques)
899.11	Ornamental articles of tortoiseshell, for interior decoration (excl. collectors' pieces and antiques)
899.11	Ornamental objects of bone, for personal adornment (incl. rings, bracelets, necklaces, pendants, brooches, earrings)
899.11	Ornamental objects of horn or coral, for personal adornment (incl. rings, bracelets, necklaces, pendants, brooches, earrings)
899.11	Ornamental objects of ivory, for personal adornment (incl. rings, bracelets, necklaces, pendants, brooches, earrings)
899.11	Ornamental objects of mother-of-pearl, for personal adornment (incl. rings, bracelets, necklaces, pendants, brooches, earrings)
899.11	Ornamental objects of tortoiseshell, for personal adornment (incl. rings, bracelets, necklaces, pendants, brooches, earrings)
899.11	Paper-knives, of bone
899.11	Paper-knives, of horn
899.11	Paper-knives, of ivory
899.11	Paper-knives, of mother-of-pearl
899.11	Paper-knives, of tortoiseshell
899.11	Pearls, Jerusalem, whether or not strung
899.11	Pendants, for personal adornment, of coral (natural or agglomerated)
899.11	Pendants, for personal adornment, of ivory
899.11	Pendants, for personal adornment, of tortoiseshell
899.11	Plates, of bone, cut to shape (incl. rectangular), polished, or worked by grinding, milling, turning or piercing
899.11	Plates, of horn, antlers or coral, cut to shape (incl. rectangular), polished, or worked by grinding, milling, turning or piercing
899.11	Plates, of ivory, cut to shape (incl. rectangular), polished, or worked by grinding, milling, turning or piercing
899.11	Plates, of mother-of-pearl, cut to shape (incl. rectangular), polished, or worked by grinding, milling, turning or piercing
899.11	Plates, of tortoiseshell, cut to shape (incl. rectangular), polished, or worked by grinding, drilling, milling or turning
899.11	Quills, feather, worked
899.11	Rings, of coral (natural or agglomerated), for personal adornment
899.11	Rings, of ivory, for personal adornment
899.11	Rings, of tortoiseshell, for personal adornment
899.11	Rods, of bone, cut to shape (incl. rectangular), polished, or worked by grinding, milling, turning or piercing
899.11	Rods, of horn or coral, cut to shape (incl. rectangular), polished, or worked by grinding, milling, turning or piercing
899.11	Rods, of ivory, cut to shape (incl. rectangular), polished, or worked by grinding, milling, turning or piercing
899.11	Rods, of mother-of-pearl, cut to shape (incl. rectangular), polished, or worked by grinding, milling, turning or piercing
899.11	Rods, of tortoiseshell, cut to shape (incl. rectangular), polished, or worked by grinding, drilling, milling or turning
899.11	Rosaries, of bone
899.11	Rosaries, of horn
899.11	Rosaries, of ivory
899.11	Rosaries, of tortoiseshell
899.11	Screens, hand, of ivory
899.11	Sculptures, of mother-of-pearl (excl. originals)
899.11	Sheets, of bone, cut to shape (incl. rectangular), polished, or worked by grinding, milling, turning or piercing
899.11	Snuffboxes, of mother-of-pearl (excl. antiques)
899.11	Snuffboxes, of tortoiseshell (excl. antiques)
899.11	Spoons, of horn
899.11	Strip, of mother-of-pearl, cut to shape (incl. rectangular), polished, or worked by grinding, milling, turning or piercing
899.11	Strip, of whalebone, cut to shape (incl. rectangular), polished, or otherwise worked
899.11	Tips, cigar, of feather quills
899.11	Toothpicks, of bone
899.11	Toothpicks, of feather quills
899.11	Tortoiseshell worked beyond cleaning, simple sawing, straightening or surface-levelling
899.11	Tubes, of ivory, polished, or worked by grinding, milling, turning or piercing
899.11	Whalebone worked beyond cleaning, scraping, trimming or splitting
899.19	Amber (natural or agglomerated), worked
899.19	Ambroid, worked
899.19	Boxes, of amber
899.19	Busts, of wax (excl. originals)
899.19	Capsules, of unhardened gelatin, for lighter fuels or pharmaceuticals
899.19	Caskets, of amber
899.19	Chocolate bars, imitation, moulded of wax
899.19	Colophony, carved or moulded articles of
